geoid,pct_black,pct_white,median_income,total_race_pop,black_pop,white_pop,pct_hispanic,pct_under18,pct_65plus,median_age,pct_bachelors_plus,pct_poverty
24510090400,0.7875399361022364,0.1253993610223642,37335.0,1252.0,986.0,157.0,0.07108626198083066,0.11900958466453675,0.14616613418530353,40.5,0.11397849462365592,0.3087136929460581
24510090500,0.736764705882353,0.17426470588235293,46641.0,1360.0,1002.0,237.0,0.0,0.15,0.18088235294117647,36.8,0.27051397655545534,0.1786764705882353
24510090600,0.8344554455445544,0.023366336633663366,45625.0,2525.0,2107.0,59.0,0.12871287128712872,0.2899009900990099,0.100990099009901,31.4,0.12151270923744575,0.2785515320334262
24510090700,0.9789977892409727,0.0040530582166543845,37500.0,2714.0,2657.0,11.0,0.0,0.3120854826823876,0.13964627855563744,23.3,0.0665646518745218,0.3301400147383935
24510090800,0.9342984409799554,0.035634743875278395,28172.0,1796.0,1678.0,64.0,0.0016703786191536749,0.18151447661469933,0.15478841870824053,42.6,0.10522331566994701,0.4513771781899944
24510090900,1.0,0.0,40755.0,2284.0,2284.0,0.0,0.0,0.3362521891418564,0.13791593695271454,31.2,0.08834446919079436,0.26970227670753066
24510100100,0.9607843137254902,0.0392156862745098,22552.0,1428.0,1372.0,56.0,0.11554621848739496,0.18277310924369747,0.22899159663865545,42.9,0.12771739130434784,0.28912280701754384
24510100200,0.96214937478878,0.021628928692125717,22194.0,2959.0,2847.0,64.0,0.004731328151402501,0.3163230821223386,0.1260561000337952,37.2,0.0384829894032348,0.496249506514015
24510100300,0.7716324710080286,0.13157894736842105,,2242.0,1730.0,295.0,0.05307760927743087,0.0,0.007136485280999108,32.0,0.00333889816360601,
24510110100,0.22934362934362934,0.5702702702702702,52214.0,2590.0,594.0,1477.0,0.07567567567567568,0.02895752895752896,0.06833976833976833,31.8,0.6930301532377657,0.21969111969111968
24510110200,0.31104089871862384,0.459189046866772,58365.0,5697.0,1772.0,2616.0,0.10760049148674741,0.051430577496928205,0.1746533263120941,38.4,0.6779355871174235,0.18910198960387167
24510120100,0.13475521085797382,0.5530780416868638,95208.0,4126.0,556.0,2282.0,0.08943286476005817,0.11948618516723218,0.23557925351429956,39.7,0.8267764562366575,0.1071255453223461
24510120201,0.10640608034744843,0.6927252985884907,101100.0,1842.0,196.0,1276.0,0.11563517915309446,0.15852334419109662,0.11617806731813246,33.7,0.8606213266162889,0.16210295728368018
24510120202,0.1543026706231454,0.42433234421364985,31117.0,4718.0,728.0,2002.0,0.13988978380669775,0.010385756676557863,0.0688851208139042,20.8,0.7394957983193278,0.38004246284501064
24510120300,0.40989702517162474,0.45108695652173914,59699.0,3496.0,1433.0,1577.0,0.07437070938215103,0.16418764302059496,0.08838672768878719,35.2,0.5357007933509633,0.22282608695652173
24510120400,0.6554156171284635,0.2730478589420655,65292.0,1985.0,1301.0,542.0,0.05340050377833753,0.25743073047858944,0.09370277078085643,34.3,0.4054652880354505,0.15062972292191434
24510120500,0.4802211824755423,0.3662271373883454,58966.0,2351.0,1129.0,861.0,0.03998298596341982,0.14674606550404085,0.07698851552530837,34.1,0.6025236593059937,0.18323925314806774
24510120600,0.437984496124031,0.425968992248062,28376.0,2580.0,1130.0,1099.0,0.04186046511627907,0.06589147286821706,0.1635658914728682,43.1,0.4252252252252252,0.3486315789473684
24510120700,0.13349397590361445,0.6443373493975904,71493.0,2075.0,277.0,1337.0,0.0727710843373494,0.08240963855421687,0.0819277108433735,32.1,0.6175395858708892,0.15903614457831325
24510130100,0.8838487972508591,0.06288659793814433,24630.0,2910.0,2572.0,183.0,0.008934707903780068,0.1731958762886598,0.12714776632302405,39.2,0.23625059780009564,0.38313253012048193
24510130200,0.7163920208152645,0.2567215958369471,60491.0,2306.0,1652.0,592.0,0.00997398091934085,0.14960971379011276,0.18690372940156114,40.0,0.3372352285395764,0.08163265306122448
24510130300,0.8719376391982183,0.07071269487750557,48500.0,1796.0,1566.0,127.0,0.008908685968819599,0.29342984409799555,0.12472160356347439,35.4,0.24113475177304963,0.24610244988864144
24510130400,0.9124548736462094,0.0582129963898917,53832.0,2216.0,2022.0,129.0,0.04196750902527076,0.26037906137184114,0.09160649819494585,37.3,0.19828722002635046,0.2535020334387709
24510130600,0.019575406672180867,0.854149434794596,115862.0,3627.0,71.0,3098.0,0.05679625034463744,0.08905431486076647,0.1141439205955335,35.0,0.7011023622047244,0.06131549609810479
24510130700,0.09175774134790528,0.7641165755919854,81939.0,4392.0,403.0,3356.0,0.08287795992714025,0.09039162112932604,0.2597905282331512,41.3,0.6680551939599063,0.12226663531624736
24510130803,0.07212713936430318,0.7127139364303179,79106.0,2454.0,177.0,1749.0,0.14425427872860636,0.12387938060309699,0.18785656071719642,37.5,0.4776494224008036,0.06193969030154849
24510130804,0.12842809364548494,0.7939799331103679,75221.0,1495.0,192.0,1187.0,0.026755852842809364,0.08494983277591973,0.12642140468227425,39.1,0.5685393258426966,0.11839464882943143
24510130805,0.684287812041116,0.13142437591776798,68750.0,1362.0,932.0,179.0,0.09030837004405286,0.14317180616740088,0.25183553597650515,49.8,0.3477088948787062,0.11013215859030837
